Review_ID,roberta_neg,roberta_neu,roberta_pos
158,0.019365014508366585,0.1524861454963684,0.8281488418579102
159,0.9285949468612671,0.06591721624135971,0.0054878112860023975
160,0.5872872471809387,0.30351874232292175,0.1091940701007843
161,0.94157475233078,0.05263545364141464,0.005789841525256634
162,0.04985039308667183,0.164847269654274,0.7853023409843445
163,0.7006088495254517,0.24255824089050293,0.056832876056432724
164,0.8157321214675903,0.160908505320549,0.023359395563602448
165,0.007548609282821417,0.025474928319454193,0.9669764637947083
166,0.20515507459640503,0.41583335399627686,0.3790116012096405
167,0.7952464818954468,0.17056506872177124,0.03418844938278198
168,0.8636687994003296,0.12240374088287354,0.013927419669926167
169,0.919042706489563,0.07478968054056168,0.006167553830891848
170,0.8847676515579224,0.10485771298408508,0.010374597273766994
171,0.3347508907318115,0.5658911466598511,0.09935794025659561
172,0.006776965223252773,0.050368327647447586,0.9428547620773315
173,0.8719304203987122,0.11525804549455643,0.012811451219022274
174,0.0014934957725927234,0.015272118151187897,0.9832344055175781
175,0.0026400641072541475,0.04657911881804466,0.9507808089256287
176,0.41809049248695374,0.3438766598701477,0.23803290724754333
177,0.6844633221626282,0.26442891359329224,0.051107775419950485
178,0.24456787109375,0.5852986574172974,0.17013348639011383
179,0.0017444270197302103,0.010224709287285805,0.9880308508872986
180,0.807515561580658,0.17452846467494965,0.01795596443116665
181,0.8510701656341553,0.12349182367324829,0.025438033044338226
182,0.5558491945266724,0.405045747756958,0.03910502791404724
183,0.9616053104400635,0.03425014391541481,0.004144569858908653
184,0.12749378383159637,0.40582275390625,0.46668338775634766
185,0.05252348259091377,0.23328766226768494,0.7141888737678528
186,0.9371535778045654,0.05557500198483467,0.007271407637745142
187,0.1548900455236435,0.32498493790626526,0.5201250314712524
188,0.45105066895484924,0.4215346574783325,0.12741471827030182
189,0.7934211492538452,0.18818747997283936,0.018391311168670654
190,0.6763725280761719,0.2860247790813446,0.0376027449965477
191,0.5012940764427185,0.382724404335022,0.11598149687051773
192,0.0014967041788622737,0.023849328979849815,0.974653959274292
193,0.0038471755106002092,0.025790615007281303,0.9703622460365295
194,0.8233161568641663,0.15918205678462982,0.017501767724752426
195,0.7239242792129517,0.23904013633728027,0.037035588175058365
196,0.0023095710203051567,0.029920801520347595,0.9677696824073792
197,0.7572111487388611,0.21418830752372742,0.028600480407476425
198,0.9262564182281494,0.0655357614159584,0.008207784965634346
199,0.9521545171737671,0.04322776943445206,0.004617739003151655
200,0.8704289197921753,0.11956600844860077,0.010005006566643715
201,0.8654778599739075,0.11623921990394592,0.018282832577824593
202,0.9500849843025208,0.044372208416461945,0.005542818456888199
203,0.9587253332138062,0.037070032209157944,0.0042046247981488705
204,0.9689863920211792,0.027240371331572533,0.0037732417695224285
205,0.836211621761322,0.14630472660064697,0.017483670264482498
206,0.0027629397809505463,0.03222980722784996,0.9650072455406189
207,0.8452839255332947,0.13646580278873444,0.018250245600938797
208,0.9527639150619507,0.0420488603413105,0.00518724275752902
209,0.9594211578369141,0.035796910524368286,0.004781872499734163
210,0.9773469567298889,0.019673582166433334,0.0029794834554195404
211,0.15146441757678986,0.36146581172943115,0.4870697259902954
212,0.5132629871368408,0.4195615351200104,0.06717550754547119
213,0.9245493412017822,0.06691111624240875,0.008539547212421894
214,0.8591068387031555,0.12690897285938263,0.01398417353630066
215,0.9549657106399536,0.040007077157497406,0.0050272210501134396
216,0.31711462140083313,0.3779432773590088,0.30494213104248047
217,0.9487999677658081,0.0460766963660717,0.0051234024576842785
218,0.9564176201820374,0.038485459983348846,0.005096823442727327
219,0.7051277160644531,0.2605435848236084,0.034328728914260864
220,0.012665404938161373,0.027383878827095032,0.9599506855010986
221,0.5837270021438599,0.36378878355026245,0.05248413607478142
222,0.0314837247133255,0.15740016102790833,0.811116099357605
223,0.5809857249259949,0.3349289000034332,0.08408533781766891
224,0.42622849345207214,0.3645299971103668,0.20924152433872223
225,0.7828911542892456,0.18051974475383759,0.036589086055755615
226,0.9668753743171692,0.029067888855934143,0.004056731704622507
227,0.9738865494728088,0.0227289330214262,0.0033845717553049326
228,0.9409523606300354,0.053227297961711884,0.005820410326123238
229,0.42608267068862915,0.3508349657058716,0.22308234870433807
230,0.8124027252197266,0.15588223934173584,0.031715027987957
231,0.7849609851837158,0.1868685632944107,0.02817048504948616
232,0.36580774188041687,0.4022946059703827,0.23189766705036163
233,0.8525408506393433,0.1317700445652008,0.015689121559262276
234,0.8721180558204651,0.1131504699587822,0.014731447212398052
235,0.8481858968734741,0.13359278440475464,0.018221372738480568
236,0.949705183506012,0.04473377764225006,0.005561023484915495
237,0.444056898355484,0.4184826612472534,0.13746047019958496
238,0.0863010361790657,0.3448311984539032,0.5688678026199341
239,0.9052528738975525,0.08425309509038925,0.010494007728993893
240,0.9107243418693542,0.07927436381578445,0.010001290589571
241,0.9357398152351379,0.056625235825777054,0.007634998764842749
242,0.9386969208717346,0.05428628250956535,0.007016783580183983
243,0.9524105191230774,0.04271630570292473,0.004873231053352356
244,0.7974677681922913,0.18357904255390167,0.018953220918774605
245,0.8819793462753296,0.10430938005447388,0.013711239211261272
246,0.9468863010406494,0.04821423441171646,0.004899498540908098
247,0.8812494277954102,0.10709261894226074,0.0116579569876194
248,0.7453245520591736,0.22284136712551117,0.03183404356241226
249,0.8827981948852539,0.10594338923692703,0.011258401907980442
250,0.9565933346748352,0.039268359541893005,0.004138350952416658
251,0.9386891722679138,0.052918095141649246,0.008392715826630592
252,0.9632131457328796,0.03303905948996544,0.0037477784790098667
253,0.9618247151374817,0.03363174945116043,0.004543537274003029
254,0.9746096134185791,0.021611524745821953,0.003778864862397313
255,0.8765740990638733,0.10943882167339325,0.013987076468765736
256,0.37313657999038696,0.43704596161842346,0.18981750309467316
257,0.9812555909156799,0.016211682930588722,0.0025327655021101236
258,0.912353515625,0.07772750407457352,0.009919052012264729
259,0.9166317582130432,0.07355406880378723,0.009814170189201832
260,0.9309673309326172,0.06169065088033676,0.007341976277530193
261,0.8556950688362122,0.13113322854042053,0.013171713799238205
262,0.9187158346176147,0.07172375172376633,0.00956036988645792
263,0.5963685512542725,0.28689971566200256,0.1167316883802414
264,0.9753662347793579,0.021983012557029724,0.002650739625096321
265,0.973836362361908,0.02331615798175335,0.002847492229193449
266,0.9271334409713745,0.06485940515995026,0.00800712127238512
267,0.7379023432731628,0.23049961030483246,0.0315980426967144
268,0.9483123421669006,0.04654858633875847,0.005139002576470375
269,0.9295288324356079,0.06162649765610695,0.008844740688800812
270,0.9009687304496765,0.08922432363033295,0.009806914255023003
271,0.7042217254638672,0.2500733435153961,0.04570494592189789
272,0.9298434853553772,0.06234695017337799,0.007809580769389868
273,0.8691937327384949,0.11751227080821991,0.013293926604092121
274,0.828055202960968,0.15494097769260406,0.017003808170557022
275,0.45921897888183594,0.3339630365371704,0.20681802928447723
276,0.8361862301826477,0.14362750947475433,0.02018618956208229
277,0.08870668709278107,0.1437874734401703,0.7675057649612427
278,0.626732587814331,0.2708193063735962,0.10244815051555634
279,0.7321409583091736,0.18519097566604614,0.08266809582710266
280,0.8234915137290955,0.15833258628845215,0.018175950273871422
281,0.008242527022957802,0.0517626628279686,0.9399948716163635
282,0.6856130957603455,0.2520395517349243,0.06234739348292351
283,0.7129374146461487,0.25098639726638794,0.036076147109270096
284,0.8527316451072693,0.1327531337738037,0.014515195973217487
285,0.8680915236473083,0.11632294952869415,0.015585524030029774
286,0.8361951112747192,0.14797616004943848,0.0158286914229393
287,0.9526569843292236,0.041868455708026886,0.005474593490362167
288,0.8647063374519348,0.11925365775823593,0.016040032729506493
289,0.9731133580207825,0.024314740672707558,0.0025718994438648224
290,0.8992548584938049,0.08616231381893158,0.014582904987037182
291,0.7759117484092712,0.2010692059993744,0.023018991574645042
292,0.8497712016105652,0.1372566670179367,0.012972150929272175
293,0.00548642547801137,0.05074227228760719,0.943771243095398
294,0.004652179777622223,0.039463337510824203,0.9558844566345215
295,0.010358363389968872,0.08817790448665619,0.9014637470245361
296,0.028673488646745682,0.24046173691749573,0.7308647632598877
297,0.0018737309146672487,0.04795907437801361,0.950167179107666
298,0.8549290299415588,0.1294994354248047,0.015571551397442818
299,0.004134673625230789,0.0440770648419857,0.9517883062362671
300,0.5363661050796509,0.40531495213508606,0.05831896513700485
301,0.8676216006278992,0.11848030239343643,0.013898150064051151
302,0.536474883556366,0.34193116426467896,0.12159400433301926
303,0.01364281214773655,0.042746637016534805,0.9436105489730835
304,0.0015661970246583223,0.009409413672983646,0.9890243411064148
305,0.8249750137329102,0.159572035074234,0.015453021042048931
306,0.06170264258980751,0.18046468496322632,0.7578326463699341
307,0.1254999339580536,0.2621202766895294,0.612379789352417
308,0.8935208916664124,0.0910172387957573,0.015461869537830353
309,0.004598161205649376,0.056192681193351746,0.9392092227935791
310,0.8869016170501709,0.09605973958969116,0.017038675025105476
311,0.8732631802558899,0.11817638576030731,0.008560468442738056
312,0.859754741191864,0.1284509003162384,0.0117943761870265
313,0.7985122799873352,0.18256904184818268,0.018918665125966072
314,0.7249022722244263,0.2534651458263397,0.021632596850395203
315,0.846702516078949,0.14103850722312927,0.012258956208825111
316,0.8239118456840515,0.16309843957424164,0.012989751063287258
317,0.0016563036479055882,0.012872300110757351,0.9854713678359985
318,0.9124270677566528,0.07767802476882935,0.009894936345517635
319,0.03042033314704895,0.07454380393028259,0.8950358629226685
320,0.8058316111564636,0.1741965413093567,0.01997186429798603
321,0.9400940537452698,0.05478384345769882,0.005122049245983362
322,0.009426337666809559,0.04811161756515503,0.9424620866775513
323,0.9053334593772888,0.08446840196847916,0.010198147036135197
324,0.8517739772796631,0.13525749742984772,0.012968544848263264
325,0.7536861300468445,0.2227972149848938,0.023516692221164703
326,0.001969537464901805,0.018245261162519455,0.979785144329071
327,0.9191578030586243,0.07230574637651443,0.008536459878087044
328,0.9437482357025146,0.05034957826137543,0.005902170669287443
329,0.5411677956581116,0.35005462169647217,0.10877763479948044
330,0.9343457818031311,0.058950845152139664,0.006703321356326342
331,0.007250055205076933,0.025574684143066406,0.9671752452850342
332,0.002664538100361824,0.019854316487908363,0.9774811267852783
333,0.039004821330308914,0.17057858407497406,0.7904166579246521
334,0.002127275103703141,0.012050057761371136,0.9858227372169495
335,0.9640856981277466,0.03265386074781418,0.003260354045778513
336,0.6731492877006531,0.26918330788612366,0.057667411863803864
337,0.8081412315368652,0.16916713118553162,0.022691622376441956
338,0.9351307153701782,0.05761534720659256,0.007253851741552353
339,0.6695138216018677,0.28811904788017273,0.04236708953976631
340,0.7747327089309692,0.2046291083097458,0.02063813991844654
341,0.5764834880828857,0.32043352723121643,0.10308293998241425
342,0.050940077751874924,0.2056441754102707,0.7434157133102417
343,0.5869373083114624,0.33796456456184387,0.07509809732437134
344,0.6721783876419067,0.28866317868232727,0.03915843367576599
345,0.008153910748660564,0.08428955078125,0.9075565934181213
346,0.0027269471902400255,0.02335965633392334,0.9739133715629578
347,0.519599437713623,0.4220350384712219,0.058365512639284134
348,0.08805137127637863,0.3925474286079407,0.5194011926651001
349,0.00200686720199883,0.023986181244254112,0.9740070104598999
350,0.732246994972229,0.22682709991931915,0.040925849229097366
351,0.6748940944671631,0.2957141101360321,0.02939179725944996
352,0.8304432034492493,0.15202267467975616,0.01753420941531658
353,0.005539026111364365,0.094285748898983,0.9001752734184265
354,0.05045250058174133,0.26589635014533997,0.6836510896682739
355,0.8811361193656921,0.1079568937420845,0.010906986892223358
356,0.9210621118545532,0.06982605904340744,0.009111832827329636
357,0.0014049529563635588,0.009033851325511932,0.989561140537262
358,0.041859839111566544,0.2647581994533539,0.6933819055557251
359,0.17404118180274963,0.362013578414917,0.4639452397823334
360,0.585224449634552,0.3647846579551697,0.04999084025621414
361,0.8836070895195007,0.10581573843955994,0.010577116161584854
362,0.005143501330167055,0.02031264640390873,0.9745438098907471
363,0.703389048576355,0.27015602588653564,0.026454927399754524
364,0.8867058753967285,0.10311789065599442,0.010176298208534718
365,0.1464090347290039,0.38697555661201477,0.46661537885665894
366,0.00211835908703506,0.01377042755484581,0.9841111898422241
367,0.017960386350750923,0.06510376185178757,0.9169358611106873
368,0.9205631613731384,0.07140103727579117,0.008035763166844845
369,0.003553057787939906,0.04870808124542236,0.9477388262748718
370,0.005134874954819679,0.03407831862568855,0.9607868790626526
371,0.7002362608909607,0.25630685687065125,0.04345693811774254
372,0.8006607294082642,0.18259276449680328,0.01674654521048069
373,0.6331719756126404,0.3271423280239105,0.0396856851875782
374,0.003558178199455142,0.025618018582463264,0.9708238244056702
375,0.006692074239253998,0.047143686562776566,0.9461642503738403
376,0.8655896186828613,0.11847750097513199,0.015932893380522728
377,0.8537878394126892,0.12343964725732803,0.022772494703531265
378,0.8981861472129822,0.08948254585266113,0.012331335805356503
379,0.710422933101654,0.260985404253006,0.028591707348823547
380,0.07437589019536972,0.28157272934913635,0.6440513730049133
381,0.7822442054748535,0.19614282250404358,0.021612923592329025
382,0.6238261461257935,0.318987101316452,0.057186730206012726
383,0.9450238347053528,0.050412971526384354,0.004563207738101482
384,0.9017540216445923,0.08893884718418121,0.009307168424129486
385,0.8035340905189514,0.1740913838148117,0.022374533116817474
386,0.6546472311019897,0.31937286257743835,0.02597995288670063
387,0.9270572066307068,0.06396305561065674,0.008979693055152893
388,0.004250464029610157,0.06634322553873062,0.9294063448905945
389,0.31886938214302063,0.4959825873374939,0.18514801561832428
390,0.8653562664985657,0.12030370533466339,0.014340012334287167
391,0.26650306582450867,0.4463037848472595,0.2871931195259094
392,0.7145313620567322,0.2471616119146347,0.03830701857805252
393,0.07403918355703354,0.14284218847751617,0.7831186652183533
394,0.7562773823738098,0.21644456684589386,0.027278117835521698
395,0.5846340656280518,0.3563213646411896,0.05904459208250046
396,0.7606372237205505,0.20709651708602905,0.03226623311638832
397,0.8086374402046204,0.16745470464229584,0.023907925933599472
398,0.8667339086532593,0.11542113125324249,0.017844971269369125
399,0.6187816858291626,0.34728896617889404,0.033929307013750076
400,0.3352179527282715,0.35846853256225586,0.30631354451179504
401,0.9765443801879883,0.020454470068216324,0.003001135541126132
402,0.7565931677818298,0.21580468118190765,0.02760222554206848
403,0.19722971320152283,0.4336123466491699,0.36915796995162964
404,0.8969933390617371,0.09285918623209,0.01014747004956007
405,0.9358664751052856,0.059031642973423004,0.005101985763758421
406,0.557600200176239,0.38773012161254883,0.05466970428824425
407,0.9654630422592163,0.03095266968011856,0.0035843225196003914
408,0.20291848480701447,0.42032256722450256,0.37675896286964417
409,0.7575993537902832,0.21044321358203888,0.03195751830935478
410,0.001427407842129469,0.022699102759361267,0.9758735299110413
411,0.9686388373374939,0.02815636806190014,0.0032047585118561983
412,0.8707866072654724,0.11502585560083389,0.014187558554112911
413,0.91544508934021,0.07684315741062164,0.0077117690816521645
414,0.7420092821121216,0.22809554636478424,0.02989511936903
415,0.8798485398292542,0.1069202572107315,0.013231148943305016
416,0.911850094795227,0.07746183127164841,0.010687995702028275
417,0.9507820010185242,0.04388570785522461,0.005332279019057751
418,0.7806646227836609,0.19277150928974152,0.026563985273241997
419,0.0030965195037424564,0.024351559579372406,0.9725520014762878
420,0.8109939694404602,0.16888397932052612,0.020122114568948746
421,0.8608118295669556,0.12787283957004547,0.011315320618450642
422,0.9528738856315613,0.042293574661016464,0.004832522943615913
423,0.06783629953861237,0.21932882070541382,0.712834894657135
424,0.004008306190371513,0.027644742280244827,0.9683470129966736
425,0.8442736268043518,0.14045210182666779,0.015274367295205593
426,0.857308030128479,0.12072723358869553,0.02196471393108368
427,0.1644545942544937,0.35136914253234863,0.48417630791664124
428,0.8738072514533997,0.1102478876709938,0.015944907441735268
429,0.6553605198860168,0.24941937625408173,0.09522011131048203
430,0.2864023447036743,0.45449239015579224,0.2591053247451782
431,0.6567040681838989,0.3090147376060486,0.03428118675947189
432,0.9102458357810974,0.08096412569284439,0.008790049701929092
433,0.0264231339097023,0.1303086131811142,0.8432682156562805
434,0.01238675881177187,0.12934112548828125,0.8582721948623657
435,0.9738103747367859,0.023350248113274574,0.0028393371030688286
436,0.8124727606773376,0.16821137070655823,0.01931598410010338
437,0.8780975341796875,0.10935473442077637,0.012547709047794342
438,0.025239424780011177,0.10438860207796097,0.8703719973564148
439,0.013225012458860874,0.08408315479755402,0.9026918411254883
440,0.015246005728840828,0.11140556633472443,0.8733484745025635
441,0.002084441017359495,0.03615840896964073,0.9617571234703064
442,0.0025651969481259584,0.019395211711525917,0.978039562702179
443,0.7295786142349243,0.23377607762813568,0.03664523735642433
444,0.9378295540809631,0.056525375694036484,0.005645052529871464
445,0.8850560188293457,0.10191179066896439,0.01303218025714159
446,0.25663071870803833,0.39128822088241577,0.3520810902118683
447,0.004064486362040043,0.0408516563475132,0.9550839066505432
448,0.6168726086616516,0.33091261982917786,0.0522148534655571
449,0.5004139542579651,0.3565116822719574,0.1430743783712387
450,0.9410998225212097,0.05314859375357628,0.005751653108745813
451,0.001238348544575274,0.01184014417231083,0.9869215488433838
452,0.2707763910293579,0.4262610673904419,0.3029625713825226
453,0.7250044345855713,0.24569125473499298,0.02930429019033909
454,0.36733391880989075,0.41057124733924866,0.2220948040485382
455,0.05972074717283249,0.3792709410190582,0.5610083341598511
456,0.4168800115585327,0.33762481808662415,0.24549515545368195
457,0.9752843379974365,0.02150079794228077,0.0032148826867341995
458,0.1584518700838089,0.2901035249233246,0.5514446496963501
459,0.8447448015213013,0.14344756305217743,0.011807665228843689
460,0.32307732105255127,0.40031468868255615,0.2766079604625702
461,0.006529522128403187,0.07088733464479446,0.9225832223892212
462,0.25275278091430664,0.4625036418437958,0.28474360704421997
463,0.00471436558291316,0.062403518706560135,0.9328820705413818
464,0.2660351097583771,0.35850033164024353,0.3754645586013794
465,0.0070433178916573524,0.041114822030067444,0.9518418312072754
466,0.9406837821006775,0.0522051677107811,0.00711097801104188
467,0.0021935724653303623,0.015717653557658195,0.9820888042449951
468,0.14908462762832642,0.2556697130203247,0.5952456593513489
469,0.863430380821228,0.1246659979224205,0.011903577484190464
470,0.3274119198322296,0.4041958153247833,0.26839226484298706
471,0.7711312174797058,0.18890021741390228,0.0399685762822628
472,0.008169859647750854,0.10900925099849701,0.8828208446502686
473,0.0066646551713347435,0.11669782549142838,0.8766374588012695
474,0.8433958888053894,0.13106957077980042,0.025534464046359062
475,0.0235190037637949,0.12503685057163239,0.8514441251754761
476,0.0014436255441978574,0.01340533047914505,0.9851509928703308
477,0.8972711563110352,0.0934014543890953,0.009327438659965992
478,0.64349764585495,0.32333144545555115,0.03317085653543472
479,0.06754450500011444,0.2714341878890991,0.66102135181427
480,0.010257675312459469,0.09432598203420639,0.8954163789749146
482,0.2658427655696869,0.4087991714477539,0.32535800337791443
483,0.16300413012504578,0.35772043466567993,0.4792754650115967
484,0.18051545321941376,0.3216724991798401,0.49781206250190735
485,0.07596556097269058,0.261104017496109,0.662930428981781
486,0.8560468554496765,0.12940171360969543,0.014551405794918537
487,0.0014152799267321825,0.036892153322696686,0.9616926312446594
488,0.02406221069395542,0.12351721525192261,0.8524205684661865
489,0.7966207265853882,0.16830015182495117,0.03507918491959572
490,0.007495192810893059,0.05557261407375336,0.9369322061538696
491,0.7649726867675781,0.20360355079174042,0.03142382204532623
492,0.02270425669848919,0.18360279500484467,0.7936930060386658
494,0.002059481106698513,0.014877047389745712,0.9830633997917175
495,0.8566321730613708,0.12747283279895782,0.015895063057541847
496,0.005177125334739685,0.041325148195028305,0.9534977078437805
497,0.5767075419425964,0.3225579857826233,0.10073443502187729
498,0.7011528611183167,0.2454061657190323,0.05344094708561897
500,0.011782125569880009,0.1071934849023819,0.8810244202613831
